Date,sp500,bonds,cpi
2000-09-05,1507.079956,5.69,173.6
2000-09-06,1492.25,5.72,173.6
2000-09-07,1502.51001,5.76,173.6
2000-09-08,1494.5,5.73,173.6
2000-09-11,1489.26001,5.77,173.6
2000-09-12,1481.98999,5.78,173.6
2000-09-13,1484.910034,5.74,173.6
2000-09-14,1480.869995,5.79,173.6
2000-09-15,1465.810059,5.84,173.6
2000-09-18,1444.51001,5.88,173.6
2000-09-19,1459.900024,5.86,173.6
2000-09-20,1451.339966,5.91,173.6
2000-09-21,1449.050049,5.88,173.6
2000-09-22,1448.719971,5.85,173.6
2000-09-25,1439.030029,5.84,173.6
2000-09-26,1427.209961,5.81,173.6
2000-09-27,1426.569946,5.83,173.6
2000-09-28,1458.290039,5.82,173.6
2000-09-29,1436.51001,5.8,173.6
2000-10-02,1436.22998,5.83,173.9
2000-10-03,1426.459961,5.87,173.9
2000-10-04,1434.319946,5.9,173.9
2000-10-05,1436.280029,5.87,173.9
2000-10-06,1408.98999,5.82,173.9
2000-10-09,1402.030029,5.82,173.9
2000-10-10,1387.02002,5.8,173.9
2000-10-11,1364.589966,5.77,173.9
2000-10-12,1329.780029,5.73,173.9
2000-10-13,1374.170044,5.73,173.9
2000-10-16,1374.619995,5.74,173.9
2000-10-17,1349.969971,5.68,173.9
2000-10-18,1342.130005,5.66,173.9
2000-10-19,1388.76001,5.66,173.9
2000-10-20,1396.930054,5.64,173.9
2000-10-23,1395.780029,5.59,173.9
2000-10-24,1398.130005,5.63,173.9
2000-10-25,1364.900024,5.67,173.9
2000-10-26,1364.439941,5.69,173.9
2000-10-27,1379.579956,5.72,173.9
2000-10-30,1398.660034,5.74,173.9
2000-10-31,1429.400024,5.77,173.9
2000-11-01,1421.219971,5.74,174.2
2000-11-02,1428.319946,5.74,174.2
2000-11-03,1426.689941,5.83,174.2
2000-11-06,1432.189941,5.87,174.2
2000-11-07,1431.869995,5.87,174.2
2000-11-08,1409.280029,5.87,174.2
2000-11-09,1400.140015,5.82,174.2
2000-11-10,1365.97998,5.82,174.2
2000-11-13,1351.26001,5.77,174.2
2000-11-14,1382.949951,5.76,174.2
2000-11-15,1389.810059,5.72,174.2
2000-11-16,1372.319946,5.68,174.2
2000-11-17,1367.719971,5.71,174.2
2000-11-20,1342.619995,5.68,174.2
2000-11-21,1347.349976,5.67,174.2
2000-11-22,1322.359985,5.62,174.2
2000-11-24,1341.77002,5.63,174.2
2000-11-27,1348.969971,5.64,174.2
2000-11-28,1336.089966,5.59,174.2
2000-11-29,1341.930054,5.55,174.2
2000-11-30,1314.949951,5.48,174.2
2000-12-01,1315.22998,5.52,174.6
2000-12-04,1324.969971,5.53,174.6
2000-12-05,1376.540039,5.43,174.6
2000-12-06,1351.459961,5.32,174.6
2000-12-07,1343.550049,5.32,174.6
2000-12-08,1369.890015,5.35,174.6
2000-12-11,1380.199951,5.37,174.6
2000-12-12,1371.180054,5.36,174.6
2000-12-13,1359.98999,5.29,174.6
2000-12-14,1340.930054,5.23,174.6
2000-12-15,1312.150024,5.2,174.6
2000-12-18,1322.73999,5.17,174.6
2000-12-19,1305.599976,5.19,174.6
2000-12-20,1264.73999,5.08,174.6
2000-12-21,1274.859985,5.03,174.6
2000-12-22,1305.949951,5.02,174.6
2000-12-26,1315.189941,5.04,174.6
2000-12-27,1328.920044,5.11,174.6
2000-12-28,1334.219971,5.13,174.6
2000-12-29,1320.280029,5.12,174.6
2001-01-02,1283.27002,4.92,175.6
2001-01-03,1347.560059,5.14,175.6
2001-01-04,1333.339966,5.03,175.6
2001-01-05,1298.349976,4.93,175.6
2001-01-08,1295.859985,4.94,175.6
2001-01-09,1300.800049,4.98,175.6
2001-01-10,1313.27002,5.1,175.6
2001-01-11,1326.819946,5.14,175.6
2001-01-12,1318.550049,5.25,175.6
2001-01-16,1326.650024,5.24,175.6
2001-01-17,1329.469971,5.19,175.6
2001-01-18,1347.969971,5.12,175.6
2001-01-19,1342.540039,5.19,175.6
2001-01-22,1342.900024,5.25,175.6
2001-01-23,1360.400024,5.3,175.6
2001-01-24,1364.300049,5.33,175.6
2001-01-25,1357.51001,5.29,175.6
2001-01-26,1354.949951,5.29,175.6
2001-01-29,1364.170044,5.32,175.6
2001-01-30,1373.72998,5.24,175.6
2001-01-31,1366.01001,5.19,175.6
2001-02-01,1373.469971,5.1,176.0
2001-02-02,1349.469971,5.17,176.0
2001-02-05,1354.310059,5.18,176.0
2001-02-06,1352.26001,5.22,176.0
2001-02-07,1340.890015,5.1,176.0
2001-02-08,1332.530029,5.1,176.0
2001-02-09,1314.76001,5.03,176.0
2001-02-12,1330.310059,5.05,176.0
2001-02-13,1318.800049,5.07,176.0
2001-02-14,1315.920044,5.13,176.0
2001-02-15,1326.609985,5.19,176.0
2001-02-16,1301.530029,5.11,176.0
2001-02-20,1278.939941,5.11,176.0
2001-02-21,1255.27002,5.14,176.0
2001-02-22,1252.819946,5.15,176.0
2001-02-23,1245.859985,5.1,176.0
2001-02-26,1267.650024,5.05,176.0
2001-02-27,1257.939941,4.96,176.0
2001-02-28,1239.939941,4.92,176.0
2001-03-01,1241.22998,4.87,176.1
2001-03-02,1234.180054,4.95,176.1
2001-03-05,1241.410034,4.98,176.1
2001-03-06,1253.800049,4.99,176.1
2001-03-07,1261.890015,4.92,176.1
2001-03-08,1264.73999,4.89,176.1
2001-03-09,1233.420044,4.95,176.1
2001-03-12,1180.160034,4.92,176.1
2001-03-13,1197.660034,4.95,176.1
2001-03-14,1166.709961,4.84,176.1
2001-03-15,1173.560059,4.81,176.1
2001-03-16,1150.530029,4.78,176.1
2001-03-19,1170.810059,4.82,176.1
2001-03-20,1142.619995,4.78,176.1
2001-03-21,1122.140015,4.77,176.1
2001-03-22,1117.579956,4.73,176.1
2001-03-23,1139.829956,4.8,176.1
2001-03-26,1152.689941,4.85,176.1
2001-03-27,1182.170044,5.0,176.1
2001-03-28,1153.290039,4.97,176.1
2001-03-29,1147.949951,4.98,176.1
2001-03-30,1160.329956,4.93,176.1
2001-04-02,1145.869995,4.98,176.4
2001-04-03,1106.459961,4.94,176.4
2001-04-04,1103.25,4.94,176.4
2001-04-05,1151.439941,4.98,176.4
2001-04-06,1128.430054,4.89,176.4
2001-04-09,1137.589966,4.93,176.4
2001-04-10,1168.380005,5.09,176.4
2001-04-11,1165.890015,5.12,176.4
2001-04-12,1183.5,5.17,176.4
2001-04-16,1179.680054,5.28,176.4
2001-04-17,1191.810059,5.21,176.4
2001-04-18,1238.160034,5.14,176.4
2001-04-19,1253.689941,5.27,176.4
2001-04-20,1242.97998,5.29,176.4
2001-04-23,1224.359985,5.2,176.4
2001-04-24,1209.469971,5.22,176.4
2001-04-25,1228.75,5.28,176.4
2001-04-26,1234.52002,5.2,176.4
2001-04-27,1253.050049,5.34,176.4
2001-04-30,1249.459961,5.35,176.4
2001-05-01,1266.439941,5.3,177.3
2001-05-02,1267.430054,5.31,177.3
2001-05-03,1248.579956,5.22,177.3
2001-05-04,1266.609985,5.21,177.3
2001-05-07,1263.51001,5.21,177.3
2001-05-08,1261.199951,5.24,177.3
2001-05-09,1255.540039,5.2,177.3
2001-05-10,1255.180054,5.31,177.3
2001-05-11,1245.670044,5.51,177.3
2001-05-14,1248.920044,5.46,177.3
2001-05-15,1249.439941,5.5,177.3
2001-05-16,1284.98999,5.48,177.3
2001-05-17,1288.48999,5.46,177.3
2001-05-18,1291.959961,5.41,177.3
2001-05-21,1312.829956,5.41,177.3
2001-05-22,1309.380005,5.42,177.3
2001-05-23,1289.050049,5.41,177.3
2001-05-24,1293.170044,5.52,177.3
2001-05-25,1277.890015,5.52,177.3
2001-05-29,1267.930054,5.54,177.3
2001-05-30,1248.079956,5.54,177.3
2001-05-31,1255.819946,5.43,177.3
2001-06-01,1260.670044,5.39,177.7
2001-06-04,1267.109985,5.35,177.7
2001-06-05,1283.569946,5.29,177.7
2001-06-06,1270.030029,5.27,177.7
2001-06-07,1276.959961,5.33,177.7
2001-06-08,1264.959961,5.38,177.7
2001-06-11,1254.390015,5.32,177.7
2001-06-12,1255.849976,5.27,177.7
2001-06-13,1241.599976,5.28,177.7
2001-06-14,1219.869995,5.26,177.7
2001-06-15,1214.359985,5.27,177.7
2001-06-18,1208.430054,5.27,177.7
2001-06-19,1212.579956,5.26,177.7
2001-06-20,1223.140015,5.24,177.7
2001-06-21,1237.040039,5.22,177.7
2001-06-22,1225.349976,5.14,177.7
2001-06-25,1218.599976,5.16,177.7
2001-06-26,1216.76001,5.24,177.7
2001-06-27,1211.069946,5.26,177.7
2001-06-28,1226.199951,5.35,177.7
2001-06-29,1224.380005,5.42,177.7
2001-07-02,1236.719971,5.37,177.4
2001-07-03,1234.449951,5.41,177.4
2001-07-05,1219.23999,5.44,177.4
2001-07-06,1190.589966,5.41,177.4
